label,comment,segments
0,配送菜很丰富，和朋友一起来吃的，还不错，团购价格也很实惠,"['配送', '菜', '很', '丰富', '，', '和', '朋友', '一起', '来', '吃', '的', '，', '还', '不错', '，', '团购', '价格', '也', '很', '实惠']"
1,OK，米线送来的时候都已经是断节节了，然后，吃了一半，里面出现了一个虫子，然后打电话给店家，她说，可能是辣椒里面的虫子，让我理解，呵呵，不管看到什么虫子你还吃得下？还让我去店里，为了你们的一个虫子，我还要打车来你们店里，有什么意思，并且态度及其恶劣，真的是闯了鬼，真的，米线也不好吃，文哈也少得可怜，都有虫了还怎么会干净，希望大家不要上当了，超级烂,"['OK', '，', '米线', '送来', '的', '时候', '都', '已经', '是', '断节节', '了', '，', '然后', '，', '吃', '了', '一半', '，', '里面', '出现', '了', '一个', '虫子', '，', '然后', '打电话', '给', '店家', '，', '她', '说', '，', '可能', '是', '辣椒', '里面', '的', '虫子', '，', '让', '我', '理解', '，', '呵呵', '，', '不管', '看到', '什么', '虫子', '你', '还', '吃', '得', '下', '？', '还', '让', '我', '去', '店里', '，', '为了', '你们', '的', '一个', '虫子', '，', '我', '还要', '打车', '来', '你们', '店里', '，', '有', '什么', '意思', '，', '并且', '态度', '及其', '恶劣', '，', '真的', '是', '闯', '了', '鬼', '，', '真的', '，', '米线', '也', '不', '好吃', '，', '文哈', '也', '少', '得', '可怜', '，', '都', '有', '虫', '了', '还', '怎么', '会', '干净', '，', '希望', '大家', '不要', '上当', '了', '，', '超级', '烂']"
0,味道还可以 主要是喝汤 菜品也很好 两个人团购这个都吃不完,"['味道', '还', '可以', '主要', '是', '喝', '汤', '菜品', '也', '很', '好', '两', '个人', '团购', '这个', '都', '吃', '不', '完']"
1,一股臭牛油味儿！实在无语！,"['一', '股', '臭牛', '油味儿', '！', '实在', '无语', '！']"
0,这家鸡杂味道特别好，很好吃，会再去的，特别好吃,"['这家', '鸡杂', '味道', '特别', '好', '，', '很', '好吃', '，', '会', '再', '去', '的', '，', '特别', '好吃']"
0,很不错，菜品很丰富都很好吃，看着也很干净。,"['很', '不错', '，', '菜品', '很', '丰富', '都', '很', '好吃', '，', '看', '着', '也', '很', '干净', '。']"
0,一个小时才送到也就算了，配送员打电话来说找不到这栋楼，给她说她还没说完，他脾气不小的还挂了电话……,"['一个', '小时', '才', '送到', '也', '就算', '了', '，', '配送员', '打电话', '来说', '找', '不', '到', '这', '栋', '楼', '，', '给', '她', '说', '她', '还', '没', '说完', '，', '他', '脾气', '不小', '的', '还', '挂', '了', '电话', '……']"
0,汤很好喝，比以前便宜很多，划算！,"['汤', '很', '好', '喝', '，', '比', '以前', '便宜', '很多', '，', '划算', '！']"
0,味道挺好的，老板也很健谈，就是这辣实在是有点。。。鱼是真心不错的,"['味道', '挺', '好的', '，', '老板', '也', '很', '健谈', '，', '就是', '这', '辣', '实在是', '有点', '。。', '。鱼', '是', '真心', '不错', '的']"
0,莱品好服务好一直吃熬家火锅不错的选择我的最爱,"['莱品', '好', '服务', '好', '一直', '吃', '熬家', '火锅', '不错', '的', '选择', '我', '的', '最', '爱']"
0,喜欢，很好吃。下次还会在去吃的。已经去了几次了。,"['喜欢', '，', '很', '好吃', '。', '下次', '还', '会', '在', '去', '吃', '的', '。', '已经', '去', '了', '几', '次', '了', '。']"
0,味道十分好，也特别划算，上菜的速度也挺快的，是一个值得去的地方,"['味道', '十分', '好', '，', '也', '特别', '划算', '，', '上菜', '的', '速度', '也', '挺快', '的', '，', '是', '一个', '值得', '去', '的', '地方']"
0,服务态度挺好，分量也足，味道也好！,"['服务', '态度', '挺', '好', '，', '分量', '也', '足', '，', '味道', '也好', '！']"
0,没别家好吃，鱼味太大！,"['没', '别', '家', '好吃', '，', '鱼味', '太', '大', '！']"
1,我都吃完了才发现点的青豆去何方了？被你们吃了？看评论不是有头发就是少放食材。真是牛逼！,"['我', '都', '吃完', '了', '才', '发现', '点', '的', '青豆', '去', '何方', '了', '？', '被', '你们', '吃', '了', '？', '看', '评论', '不是', '有', '头发', '就是', '少', '放', '食材', '。', '真是', '牛逼', '！']"
0,味道很不错，服务也很好，吐司味道不错,"['味道', '很', '不错', '，', '服务', '也', '很', '好', '，', '吐司', '味道', '不错']"
0,小黄人蛋糕真的好看，好喜欢。口味不错有点柠檬的味道。,"['小黄人', '蛋糕', '真的', '好看', '，', '好', '喜欢', '。', '口味', '不错', '有点', '柠檬', '的', '味道', '。']"
0,在南坪万达，装修简洁，干净卫生！美团客户依然热情接待！面量很足，味道非常不错，活动价很划算！重庆0⃣️2⃣️3⃣️小面味道很有特色！值得推荐。,"['在', '南坪', '万达', '，', '装修', '简洁', '，', '干净', '卫生', '！', '美团', '客户', '依然', '热情', '接待', '！', '面量', '很', '足', '，', '味道', '非常', '不错', '，', '活动价', '很', '划算', '！', '重庆', '0⃣️2', '⃣️', '3⃣️', '小面', '味道', '很', '有', '特色', '！', '值得', '推荐', '。']"
0,环境很好，味道也很不错，值得下次再去！,"['环境', '很', '好', '，', '味道', '也', '很', '不错', '，', '值得', '下次', '再', '去', '！']"
0,这次是第二次来吃。美团券外另要了一瓶酒也是服了自己(〜￣▽￣)〜不过还是一样的好吃。,"['这次', '是', '第二', '次', '来', '吃', '。', '美', '团券', '外另', '要', '了', '一', '瓶', '酒', '也', '是', '服', '了', '自己', '(', '〜￣', '▽￣', ')', '〜', '不过', '还是', '一样', '的', '好吃', '。']"
0,味道很不错，团年吃的，都说很好吃，吃得很干净,"['味道', '很', '不错', '，', '团年', '吃', '的', '，', '都', '说', '很', '好吃', '，', '吃', '得', '很', '干净']"
0,好吃实惠，使用起来很方便的哈，店员很热情,"['好吃', '实惠', '，', '使用', '起来', '很', '方便', '的', '哈', '，', '店员', '很', '热情']"
0,好吃，专门去吃的,"['好吃', '，', '专门', '去', '吃', '的']"
0,第二次来 ！感觉还是很满意！服务也还可以,"['第二', '次', '来', '！', '感觉', '还是', '很', '满意', '！', '服务', '也', '还', '可以']"
0,第一次去吃，服务很好，菜品也不错，泡着饭好好吃，我吃了两碗,"['第一', '次', '去', '吃', '，', '服务', '很', '好', '，', '菜品', '也', '不错', '，', '泡', '着', '饭好', '好吃', '，', '我', '吃', '了', '两', '碗']"
0,味道还不错。和朋友来吃的。美团也很便宜。,"['味道', '还', '不错', '。', '和', '朋友', '来', '吃', '的', '。', '美团', '也', '很', '便宜', '。']"
1,差，太差了，凉皮没面筋，没香菜，最主要还有头发，卖家还不给答复,"['差', '，', '太', '差', '了', '，', '凉皮', '没', '面筋', '，', '没', '香菜', '，', '最', '主要', '还有', '头发', '，', '卖家', '还', '不', '给', '答复']"
0,不知道是不是快要下班的原因真的好难吃，跟平常的差太远了,"['不', '知道', '是', '不是', '快要', '下班', '的', '原因', '真的', '好', '难吃', '，', '跟', '平常', '的', '差太', '远', '了']"
0,首先送九个字，关门大吉，谁买谁后悔。你家的干锅虾是被老板压缩了么？跟蟑螂大小没分别，分量就一份平常的米线盒那样大，上面的虾，两个人夹了几筷子，下面全是素材，米饭还要另外算钱，真的人生头一次遇到这么奇葩的干锅，真不知道这家店靠什么活下来的！！！！,"['首先', '送', '九', '个', '字', '，', '关门', '大吉', '，', '谁', '买', '谁', '后悔', '。', '你家', '的', '干锅', '虾是', '被', '老板', '压缩', '了', '么', '？', '跟', '蟑螂', '大小', '没', '分别', '，', '分量', '就', '一', '份', '平常', '的', '米线盒', '那样', '大', '，', '上面', '的', '虾', '，', '两', '个人', '夹', '了', '几', '筷子', '，', '下面', '全', '是', '素材', '，', '米饭', '还要', '另外', '算钱', '，', '真的', '人', '生头', '一', '次', '遇到', '这么', '奇葩', '的', '干锅', '，', '真', '不', '知道', '这家', '店', '靠', '什么', '活', '下来', '的', '！！！！']"
0,饼干送错了。。。,"['饼干', '送错', '了', '。。。']"
1,老板态度很好，但是菜品味道确实无法将就，感觉是水煮的， 一点烧烤味也没有。,"['老板', '态度', '很', '好', '，', '但是', '菜品', '味道', '确实', '无法', '将就', '，', '感觉', '是', '水煮', '的', '，', '一点', '烧烤', '味', '也', '没有', '。']"
0,味道非常好，已经来过很多次了，老板服务态度非常好，店铺虽小但干净卫生，推荐大家去吃。特别推荐泡菜寿司，下次还会再来,"['味道', '非常', '好', '，', '已经', '来', '过', '很', '多次', '了', '，', '老板', '服务', '态度', '非常', '好', '，', '店铺', '虽', '小', '但', '干净', '卫生', '，', '推荐', '大家', '去', '吃', '。', '特别', '推荐', '泡菜', '寿司', '，', '下次', '还', '会', '再', '来']"
0,好吃，去得很早，美女还让我等了一小会，不过服务很好，一天的心情都好了。,"['好吃', '，', '去', '得', '很', '早', '，', '美女', '还', '让', '我等', '了', '一', '小', '会', '，', '不过', '服务', '很', '好', '，', '一', '天', '的', '心情', '都', '好', '了', '。']"
0,鱼片很好吃，环境可以，团购价格实惠！,"['鱼片', '很', '好吃', '，', '环境', '可以', '，', '团购', '价格', '实惠', '！']"
0,服务比较热情，环境干净，去的时候人不多安静，牛排也不错，比较好的一次体验！,"['服务', '比较', '热情', '，', '环境', '干净', '，', '去', '的', '时候', '人', '不', '多', '安静', '，', '牛排', '也', '不错', '，', '比较', '好的', '一', '次', '体验', '！']"
0,好吃，分量足,"['好吃', '，', '分量', '足']"
1,菜都臭了。 简直太没道德的商家。 做不起活动就莫做。搞一堆坏了的菜来给人吃。 拉肚子怎么办。,"['菜', '都', '臭', '了', '。', '简直', '太', '没', '道德', '的', '商家', '。', '做', '不', '起', '活动', '就', '莫', '做', '。', '搞', '一', '堆坏', '了', '的', '菜来', '给', '人', '吃', '。', '拉肚子', '怎么办', '。']"
0,味道非常不错 很喜欢吃的一家烤肉，忘记拍照,"['味道', '非常', '不错', '很', '喜欢', '吃', '的', '一家', '烤肉', '，', '忘记', '拍照']"
0,真的垃圾，很难吃,"['真的', '垃圾', '，', '很', '难吃']"
0,位置不好找。新疆的味道。说实话这个味道口味真心一般，但新疆就是这个味道。西永天街哪里有一家味道很好铁板烧的做法。感觉一下新疆味道可以来这这家补一下面块不错还便宜。,"['位置', '不', '好找', '。', '新疆', '的', '味道', '。', '说', '实话', '这个', '味道', '口味', '真心', '一般', '，', '但', '新疆', '就是', '这个', '味道', '。', '西永天街', '哪里', '有', '一家', '味道', '很', '好', '铁板烧', '的', '做法', '。', '感觉', '一下', '新疆', '味道', '可以', '来', '这', '这家', '补', '一下', '面块', '不错', '还', '便宜', '。']"
0,味道不错，经常来吃，有时候懒得团购……,"['味道', '不错', '，', '经常', '来', '吃', '，', '有时候', '懒得', '团购', '……']"
0,还可以，环境不错，菜品不算多，饮料不错,"['还', '可以', '，', '环境', '不错', '，', '菜品', '不', '算', '多', '，', '饮料', '不错']"
0,口味不错，服务热情。五星评价,"['口味', '不错', '，', '服务', '热情', '。', '五星', '评价']"
0,很好，服务员长得乖态度又好，牛排也超级好吃。强烈推荐❤️❤️❤️,"['很', '好', '，', '服务员', '长', '得', '乖', '态度', '又', '好', '，', '牛排', '也', '超级', '好吃', '。', '强烈', '推荐', '❤️', '❤️', '❤️']"
1,吃过最难吃的外卖 没有之一 肉都是硬的 里面的面粉也没熟 奶茶还漏出来了 太恶心了 就这样还17？！,"['吃', '过', '最', '难吃', '的', '外卖', '没有', '之一', '肉', '都', '是', '硬', '的', '里面', '的', '面粉', '也', '没', '熟', '奶茶', '还', '漏', '出来', '了', '太', '恶心', '了', '就', '这样', '还', '17', '？', '！']"
0,不好吃，送货晚了哎,"['不', '好吃', '，', '送', '货晚', '了', '哎']"
0,老顾客了，经常来买了吃    推荐大家品尝,"['老', '顾客', '了', '，', '经常', '来', '买', '了', '吃', '推荐', '大家', '品尝']"
0,和朋友来吃的很好吃服务态度也很好 来吃过很多吃了非常满意,"['和', '朋友', '来', '吃', '的', '很', '好吃', '服务', '态度', '也', '很', '好', '来', '吃', '过', '很多', '吃', '了', '非常', '满意']"
1,晕吃到跟头发，超级无语,"['晕', '吃到', '跟', '头发', '，', '超级', '无语']"
0,超大杯味道也很好,"['超大杯', '味道', '也', '很', '好']"
0,很卫生，上菜也快，好吃起好吃 哈哈,"['很', '卫生', '，', '上菜', '也', '快', '，', '好吃', '起好', '吃', '哈哈']"
0,老板超级大气。很用心。味道也很好！主要是透明干净。都是新鲜的。都现做。很好吃。。好味。。,"['老板', '超级', '大气', '。', '很', '用心', '。', '味道', '也', '很', '好', '！', '主要', '是', '透明', '干净', '。', '都', '是', '新鲜', '的', '。', '都', '现', '做', '。', '很', '好吃', '。。', '好味', '。。']"
0,环境很不错，味道很不错，有机会再来！,"['环境', '很', '不错', '，', '味道', '很', '不错', '，', '有', '机会', '再', '来', '！']"
0,第二次去啦，这次没有多少人，拿菜没有排队，菜品一如既往的好，非常喜欢，有时间还去…………,"['第二', '次', '去', '啦', '，', '这次', '没有', '多少', '人', '，', '拿菜', '没有', '排队', '，', '菜品', '一如既往', '的', '好', '，', '非常', '喜欢', '，', '有', '时间', '还', '去', '…………']"
0,经常来.....味道很不错，可惜大坪没看到分店,"['经常', '来', '.....', '味道', '很', '不错', '，', '可惜', '大坪', '没', '看到', '分店']"
0,味道很好，分量很多，汤也很鲜美,"['味道', '很', '好', '，', '分量', '很多', '，', '汤', '也', '很', '鲜美']"
0,难吃，#红烧排骨盖饭##肉末豇豆盖饭#,"['难吃', '，', '#', '红烧', '排骨', '盖饭', '#', '#', '肉末', '豇豆', '盖饭', '#']"
0,环境服务都很好，菜品也爽口，各种口味都有，今天带了我91岁的外婆，还有4岁的女儿去，都觉得好吃。,"['环境', '服务', '都', '很', '好', '，', '菜品', '也', '爽口', '，', '各种', '口味', '都', '有', '，', '今天', '带', '了', '我', '91', '岁', '的', '外婆', '，', '还有', '4', '岁', '的', '女儿', '去', '，', '都', '觉得', '好吃', '。']"
1,鸡毛鸡毛，卫生何在？,"['鸡毛鸡毛', '，', '卫生', '何在', '？']"
0,挺好的，味道可以，老板全场都很热情！,"['挺', '好的', '，', '味道', '可以', '，', '老板', '全场', '都', '很', '热情', '！']"
0,公司聚会，我们去了十九个人，总的来说蛮不错的！,"['公司', '聚会', '，', '我们', '去', '了', '十九', '个人', '，', '总的来说', '蛮', '不错', '的', '！']"
0,很不错，上菜速度快，服务也还行，下次再去。,"['很', '不错', '，', '上菜', '速度', '快', '，', '服务', '也', '还行', '，', '下次', '再', '去', '。']"
0,服务很不错啊  那个姐姐也很好 菜品也很多  我说的6点多钟去结果家里人有事7点多钟才上菜吃到最后人都走光了只剩我们了很不好意思 位置也很好找 份量也足  很好吃啦  值得一去  下次过生还可以再去！#特色生态清水鱼#,"['服务', '很', '不错', '啊', '那个', '姐姐', '也', '很', '好', '菜品', '也', '很多', '我', '说', '的', '6点多钟', '去', '结果', '家里人', '有事', '7点', '多钟', '才', '上菜', '吃到', '最后', '人', '都', '走光', '了', '只', '剩', '我们', '了', '很', '不好意思', '位置', '也', '很', '好找', '份量', '也', '足', '很', '好吃', '啦', '值得', '一', '去', '下次', '过生', '还', '可以', '再', '去', '！', '#', '特色', '生态', '清水', '鱼', '#']"
0,非常好吃，而且人也不多，服务态度也非常好，没有因为是团购而怠慢，以后会经常去光顾的,"['非常', '好吃', '，', '而且', '人', '也', '不', '多', '，', '服务', '态度', '也', '非常', '好', '，', '没有', '因为', '是', '团购', '而', '怠慢', '，', '以后', '会', '经常', '去', '光顾', '的']"
0,如图，发现了以后都不想吃了,"['如图', '，', '发现', '了', '以后', '都', '不', '想', '吃', '了']"
0,味道也不错   第一次吃啊  哈哈,"['味道', '也', '不错', '第一', '次', '吃', '啊', '哈哈']"
0,安逸。好吃,"['安逸', '。', '好吃']"
0,味道真心不错，比预期好。位置没有想象中偏，就是轻轨2B出来沿着花卉园那条街走到秦妈老火锅那个岔路口，右拐走完那条街就看见右手边那个店铺了。老板很热情，鱼现杀现做，味道不错，面块也很好吃。,"['味道', '真心', '不错', '，', '比', '预期', '好', '。', '位置', '没有', '想象', '中', '偏', '，', '就是', '轻轨', '2B', '出来', '沿着', '花卉园', '那', '条', '街', '走到', '秦妈', '老', '火锅', '那个', '岔路口', '，', '右拐', '走完', '那', '条', '街', '就', '看见', '右手', '边', '那个', '店铺', '了', '。', '老板', '很', '热情', '，', '鱼现', '杀现', '做', '，', '味道', '不错', '，', '面块', '也', '很', '好吃', '。']"
1,皮蛋瘦肉粥是臭的，酱肉包子也是酸的，大夏天的前一天的吧,"['皮蛋', '瘦肉', '粥', '是', '臭', '的', '，', '酱肉', '包子', '也', '是', '酸', '的', '，', '大夏天', '的', '前一天', '的', '吧']"
0,点了50块钱的东西送过来了就只有这么点点，本来以为每味每客比较坑没想到这个还要坑分量少得无语！长见识...差评再也不会来了。,"['点', '了', '50', '块钱', '的', '东西', '送', '过来', '了', '就', '只有', '这么', '点点', '，', '本来', '以为', '每', '味', '每', '客', '比较', '坑', '没', '想到', '这个', '还要', '坑', '分量', '少', '得', '无语', '！', '长', '见识', '...', '差评', '再', '也', '不', '会', '来', '了', '。']"
0,位置在江边，吃完去江边逛逛，很惬意，味道不错，麻辣够味，份量很足，还有配菜，我们四个人都没有吃完，还打包，价格也不贵，态度也很很好，老板还问了两次味道何不何口味，值得推荐，下次吃鸡就你家了，哈哈,"['位置', '在', '江边', '，', '吃完', '去', '江边', '逛逛', '，', '很', '惬意', '，', '味道', '不错', '，', '麻辣', '够味', '，', '份量', '很', '足', '，', '还有', '配菜', '，', '我们', '四', '个人', '都', '没有', '吃完', '，', '还', '打包', '，', '价格', '也', '不', '贵', '，', '态度', '也', '很', '很', '好', '，', '老板', '还', '问', '了', '两', '次', '味道', '何不', '何', '口味', '，', '值得', '推荐', '，', '下次', '吃', '鸡', '就', '你家', '了', '，', '哈哈']"
0,服务态度好，味道相比龙头寺得来说很赞,"['服务', '态度', '好', '，', '味道', '相比', '龙头寺', '得', '来说', '很', '赞']"
1,不光味道相当难吃，而且我还在菜里面吃到一只虫，一只虫,"['不光', '味道', '相当', '难吃', '，', '而且', '我', '还', '在', '菜', '里面', '吃到', '一', '只', '虫', '，', '一', '只', '虫']"
0,味道不错，酸酸甜甜的，味道很不错，喜欢！,"['味道', '不错', '，', '酸酸甜甜', '的', '，', '味道', '很', '不错', '，', '喜欢', '！']"
1,我想问为什么有虫，吃到最后真的好恶心,"['我', '想', '问', '为什么', '有虫', '，', '吃到', '最后', '真的', '好', '恶心']"
0,味道不错  菜也还新鲜  分量足  四个人吃都很饱  也不用加菜  环境也是可以的   还有免费水果吃,"['味道', '不错', '菜', '也', '还', '新鲜', '分量', '足', '四', '个人', '吃', '都', '很', '饱', '也', '不用', '加菜', '环境', '也', '是', '可以', '的', '还有', '免费', '水果', '吃']"
1,烧白不入味，要改进#祖传白切鸡#味道还行。但是你的粉蒸排骨都坏了，酸臭了。肉有问题。,"['烧白', '不', '入味', '，', '要', '改进', '#', '祖传', '白切鸡', '#', '味道', '还', '行', '。', '但是', '你', '的', '粉蒸', '排骨', '都', '坏', '了', '，', '酸臭', '了', '。', '肉', '有', '问题', '。']"
0,菜品新鲜，味道巴适，下次还会去的,"['菜品', '新鲜', '，', '味道', '巴适', '，', '下次', '还', '会', '去', '的']"
0,味道很棒，汤很好喝，环境舒适，有空调，吃的时候不会热，速度也还算快。,"['味道', '很', '棒', '，', '汤', '很', '好', '喝', '，', '环境', '舒适', '，', '有', '空调', '，', '吃', '的', '时候', '不', '会', '热', '，', '速度', '也', '还', '算快', '。']"
0,配送时间慢得太离谱,"['配送', '时间', '慢', '得', '太', '离谱']"
0,只想说好难吃，吃过最难吃的外卖,"['只', '想', '说', '好', '难吃', '，', '吃', '过', '最', '难吃', '的', '外卖']"
0,味道不错，值得！,"['味道', '不错', '，', '值得', '！']"
0,很不错.喜欢，都是老顾客了，常来越来越好了还上了新菜品，棒棒棒的,"['很', '不错', '.', '喜欢', '，', '都', '是', '老', '顾客', '了', '，', '常', '来', '越来越', '好', '了', '还', '上', '了', '新', '菜品', '，', '棒', '棒棒', '的']"
0,去了好几次了，每次跟朋友两个去吃都会吃得很撑，味道还是很不错的,"['去', '了', '好几', '次', '了', '，', '每次', '跟', '朋友', '两', '个', '去', '吃', '都会', '吃', '得', '很', '撑', '，', '味道', '还是', '很', '不错', '的']"
1,是我运气太好了么 头发都来了,"['是', '我', '运气', '太', '好', '了', '么', '头发', '都', '来', '了']"
0,来过N次了，喜欢泡椒味道的，好吃，服务也很好，位置也好找，挨着公园，还会再来的。,"['来', '过', 'N次', '了', '，', '喜欢', '泡椒', '味道', '的', '，', '好吃', '，', '服务', '也', '很', '好', '，', '位置', '也', '好找', '，', '挨着', '公园', '，', '还', '会', '再', '来', '的', '。']"
0,味道一如既往的好。卖家的态度也很好。没有因为是团购，而有所怠慢。要是再添加多一些素菜就好了。,"['味道', '一如既往', '的', '好', '。', '卖家', '的', '态度', '也', '很', '好', '。', '没有', '因为', '是', '团购', '，', '而', '有所', '怠慢', '。', '要是', '再', '添加', '多', '一些', '素菜', '就', '好', '了', '。']"
0,真心难吃，味道太差，签签牛肉肉本来就小，烤得太干，根本没法吃。没吃完扔了，划不来……,"['真心', '难吃', '，', '味道', '太', '差', '，', '签签', '牛肉', '肉', '本来', '就', '小', '，', '烤', '得', '太', '干', '，', '根本', '没法', '吃', '。', '没', '吃完', '扔', '了', '，', '划不来', '……']"
0,味道很好，值得推荐,"['味道', '很', '好', '，', '值得', '推荐']"
0,店家给的选择几个送达时间，选了12:20，在备注里还再次强调不要提前送到，结果11:40就送过来了，还在上课取不了，我说我让同学去取，结果送外卖的就回去了，直到12:35还没有给我送，给店家打电话，态度超级差，一直在推卸责任，就跟谁欠了他钱一样，跟我说什么怎么可能12:20送到嘛，送不到你在时间选择里还写什么12:20，这就是欺诈，反复联系也没个结果，派送混乱不堪，最后就干脆电话通着也不跟你说话了，差差差!,"['店家', '给', '的', '选择', '几', '个', '送达', '时间', '，', '选', '了', '12:20', '，', '在', '备注', '里', '还', '再次', '强调', '不要', '提前', '送到', '，', '结果', '11:40', '就', '送', '过来', '了', '，', '还', '在', '上课', '取', '不', '了', '，', '我', '说', '我', '让', '同学', '去取', '，', '结果', '送', '外卖', '的', '就', '回去', '了', '，', '直到', '12:35', '还', '没有', '给', '我', '送', '，', '给', '店家', '打电话', '，', '态度', '超级', '差', '，', '一直', '在', '推卸', '责任', '，', '就', '跟', '谁', '欠', '了', '他', '钱', '一样', '，', '跟', '我', '说', '什么', '怎么', '可能', '12:20', '送到', '嘛', '，', '送', '不', '到', '你', '在', '时间', '选择', '里', '还', '写', '什么', '12:20', '，', '这就', '是', '欺诈', '，', '反复', '联系', '也', '没', '个', '结果', '，', '派送', '混乱不堪', '，', '最后', '就', '干脆', '电话', '通', '着', '也', '不', '跟', '你', '说话', '了', '，', '差差', '差', '!']"
0,送来的菜漏出来了，油汤滴满地，弄得心情超级不好，然后打开菜来一看更不爽了，说了所有菜不要蒜，还放了蒜，这菜没法吃了,"['送来', '的', '菜漏', '出来', '了', '，', '油汤', '滴', '满地', '，', '弄', '得', '心情', '超级', '不', '好', '，', '然后', '打开', '菜来', '一', '看', '更', '不', '爽', '了', '，', '说', '了', '所有', '菜', '不要', '蒜', '，', '还', '放', '了', '蒜', '，', '这', '菜', '没法', '吃', '了']"
0,昨晚跟朋友一起约吃的，特别满意，菜品丰富有品相而且很新鲜，每道菜都很用心，服务热情周到，店内整洁儒雅还有电视看，丰富了美食也有宾至如归的感觉。出行便利位置醒目，已经决定会再来的！祝店家生意兴隆！棒棒哒！,"['昨晚', '跟', '朋友', '一起', '约', '吃', '的', '，', '特别', '满意', '，', '菜品', '丰富', '有', '品相', '而且', '很', '新鲜', '，', '每', '道', '菜', '都', '很', '用心', '，', '服务', '热情', '周到', '，', '店', '内', '整洁', '儒雅', '还有', '电视', '看', '，', '丰富', '了', '美食', '也', '有', '宾至如归', '的', '感觉', '。', '出行', '便利', '位置', '醒目', '，', '已经', '决定', '会', '再', '来', '的', '！', '祝', '店家', '生意', '兴隆', '！', '棒棒哒', '！']"
1,叶儿粑青色    包肉的那种，肉已经变味了，三个都是变味了，一股酸臭味，白色   包芝麻的没有。,"['叶儿', '粑', '青色', '包肉', '的', '那种', '，', '肉', '已经', '变味', '了', '，', '三', '个', '都', '是', '变味', '了', '，', '一', '股', '酸', '臭味', '，', '白色', '包', '芝麻', '的', '没有', '。']"
0,常来这个店吃饭，性价比高，挺不错。,"['常来', '这个', '店', '吃饭', '，', '性价比', '高', '，', '挺', '不错', '。']"
0,店装修风格超喜欢！！ 还有芒果～ 绝对五星！,"['店', '装修', '风格', '超', '喜欢', '！', '！', '还有', '芒果', '～', '绝对', '五星', '！']"
0,环境优雅，人不是太多，比较适合喜欢安静的人去，服务员着装专业，给人一种上档次的感觉，菜的味道不错，但是量有点少,"['环境', '优雅', '，', '人', '不是', '太', '多', '，', '比较', '适合', '喜欢', '安静', '的', '人', '去', '，', '服务员', '着装', '专业', '，', '给', '人', '一', '种', '上档次', '的', '感觉', '，', '菜', '的', '味道', '不错', '，', '但是', '量', '有点', '少']"
1,一般不给差评的我，这次香辣休闲混搭吃着都全变味了，很大一股馊味，特别是鸭脖子、鸭翅膀、鸭脚闻着都很大一股馊味，而且根本就没有鸭架，接下来素材混搭分量好少，鸭头很硬，香辣包也没有，确实很无语的购物，全部都没吃，直接扔掉了，就怕吃了拉肚子,"['一般', '不', '给', '差评', '的', '我', '，', '这次', '香辣', '休闲', '混搭', '吃', '着', '都', '全', '变味', '了', '，', '很', '大一', '股', '馊味', '，', '特别', '是', '鸭', '脖子', '、', '鸭', '翅膀', '、', '鸭脚', '闻', '着', '都', '很', '大一', '股', '馊味', '，', '而且', '根本', '就', '没有', '鸭架', '，', '接下来', '素材', '混搭', '分量', '好', '少', '，', '鸭头', '很', '硬', '，', '香辣包', '也', '没有', '，', '确实', '很', '无语', '的', '购物', '，', '全部', '都', '没', '吃', '，', '直接', '扔掉', '了', '，', '就', '怕', '吃', '了', '拉肚子']"
0,去过很多次了，一如既往的好！,"['去', '过', '很多', '次', '了', '，', '一如既往', '的', '好', '！']"
0,味道很好，服务特别满意，一点都没有因为是团餐而服务打折。,"['味道', '很', '好', '，', '服务', '特别', '满意', '，', '一点', '都', '没有', '因为', '是', '团餐', '而', '服务', '打折', '。']"
0,服务态度好！环境很喜欢，可以安静的坐一下午都没事 #单人牛排套餐# #双人牛排套餐# #红酒#,"['服务', '态度', '好', '！', '环境', '很', '喜欢', '，', '可以', '安静', '的', '坐一', '下午', '都', '没事', '#', '单人', '牛排', '套餐', '#', '#', '双人', '牛排', '套餐', '#', '#', '红酒', '#']"
0,每次想吃串串都去他家，很近很方便，老板娘人不错，两个人从来没吃到过150串，不过比单点划算，吃的很放肆，不过那个我觉得套餐里的豆芽虾饺可以有其他选择，因为我从来不吃，浪费。牛肉串很喜欢吃，不过有些下面的味道不太好，希望老板娘放的时候不要一直往上摞，检查下压在下面的。。,"['每次', '想', '吃', '串串', '都', '去', '他家', '，', '很', '近', '很', '方便', '，', '老板', '娘人', '不错', '，', '两', '个人', '从来', '没', '吃到', '过', '150串', '，', '不过', '比', '单点', '划算', '，', '吃', '的', '很', '放肆', '，', '不过', '那个', '我', '觉得', '套餐', '里', '的', '豆芽', '虾饺', '可以', '有', '其他', '选择', '，', '因为', '我', '从来', '不', '吃', '，', '浪费', '。', '牛肉串', '很', '喜欢', '吃', '，', '不过', '有些', '下面', '的', '味道', '不', '太', '好', '，', '希望', '老板', '娘放', '的', '时候', '不要', '一直', '往', '上摞', '，', '检查', '下压', '在', '下面', '的', '。。']"
0,每次都在这里买，……,"['每次', '都', '在', '这里', '买', '，', '……']"
0,不错 还能看到新疆舞蹈表演,"['不错', '还', '能', '看到', '新疆', '舞蹈', '表演']"
